,tab_name,col_name,val
1199,course,title,Research in Economics for Dissertation
1200,course,title,Principles of Macroeconomics
1201,course,title,Financial Accounting
1202,course,title,Data Analytics for the Social Sciences
1203,course,title,Teaching Methods in Economics
1204,course,title,Introduction to Qualitative Methods in Education Research
1205,course,title,Introduction to Quantitative Methods in Education Research
1206,course,title,Teaching and Learning Physics
1207,course,title,Early Learning Environments for Diverse Learners
1208,course,title,"Child, Family, and Community Partnerships with Schools"
1209,course,title,Urban Education in the United States
1210,course,title,"Chicanas/os and Latinos in Education: Policy, Practice, and Challenges to Equity"
1211,course,title,Cognitive Development and Interactive Computing Environments
1212,course,title,Cognitive Development and Education
1213,course,title,Equity-Minded Education
1214,course,title,"Language, Culture, and Education"
1215,course,title,Adolescent Development and Education
1216,course,title,Introduction to Design-Based Educational Research: A Field Experience for Improving San Diego Schools
1217,course,title,Teaching Computation in the Digital World
1218,course,title,Teaching Computational Thinking for Everyone
1219,course,title,"History, Politics, and Theory of Bilingual Education"
1220,course,title,Social Organization of Education
1221,course,title,Introduction to Academic Mentoring of Elementary/School Students
1222,course,title,Early Childhood Development and Education
1223,course,title,Working with Newcomer Communities in San Diego
1224,course,title,Introduction to Academic Tutoring of Secondary School Students
1225,course,title,Introduction to Discipline-Specific Teaching and Learning
1226,course,title,Practicum in Teaching and Learning
1227,course,title,Introduction to Action Research in P&#8211;12 Schools
1228,course,title,Action Research in P&#8211;12 Education: Advanced Practicum in P&#8211;12 Schools and Communities
1229,course,title,Artsbridge: Integrating the Arts Across the Curriculum
1230,course,title,Mindfulness and Education
1231,course,title,Chancellor&#8217;s Associates Scholars Program Transfer Introductory Course
1232,course,title,"Early Childhood Policy: Children, Contexts, and Policies in Diverse Societies"
1233,course,title,Topics in Education Studies
1234,course,title,Special Studies
1235,course,title,Introduction to Resources for Teaching and Learning
1236,course,title,"Technology, Teaching, and Learning"
1237,course,title,Technology and Professional Assessment
1238,course,title,Reflective Teaching Practice
1239,course,title,Teaching Performance Assessment Portfolio
1240,course,title,Introduction to Principles of Learning
1241,course,title,Writing and Learning&#8212;Triton Transition
1242,course,title,"Education in Cuba: Institutional Structures, History, and Culture"
1243,course,title,Introduction to Educational Resources
1244,course,title,Education in Cuba&#8212;Field Experience
1245,course,title,Success and Satisfaction in the Second Year of Higher Education: Research Trends and Conclusions
1246,course,title,Research in Curriculum Design
1247,course,title,Advanced Topics in Instructional Practices
1248,course,title,Special Topics in Education
1249,course,title,Topics in Education Research and Design
1250,course,title,Research in ASL-English Bilingual Education
1251,course,title,Equity in Higher Education
1252,course,title,American Higher Education and the Collegiate Experience
1253,course,title,Equitable Educational Research and Practice
1254,course,title,Transforming Inequities in Student Outcomes
1255,course,title,Transforming Educational Systems and Policy
1256,course,title,Introduction to Research Design and Quantitative Data Analysis
1257,course,title,Advanced Quantitative Data Analysis
1258,course,title,Introduction to Mixed Methods Research Design and Analysis
1259,course,title,Case Study Research
1260,course,title,Communicating Research
1261,course,title,Educational Research and Evaluation Design
1262,course,title,Advanced Research and Evaluation Methods
1263,course,title,Dissertation Writing Seminar
1264,course,title,Developmental Theory and Culture
1265,course,title,Introduction to Qualitative Analysis
1266,course,title,Special Topics in Qualitative Methods
1267,course,title,Special Topics in Quantitative Methods
1268,course,title,Contexts for Teaching and Change
1269,course,title,Introduction to Critical Race Theory and Education
1270,course,title,Leadership and Equity in Educational Reform
1271,course,title,Education and Culture
1272,course,title,"Talking Culture, Culture Talking: Voices of Diversity"
1273,course,title,Rethinking Leadership
1274,course,title,Leadership for Learning
1275,course,title,Leadership for a Diverse Society
1276,course,title,Leadership for Organizational Change
1277,course,title,Leadership for Organizational Development
1278,course,title,Leadership for the Future
1279,course,title,Advanced Topics in Leadership
1280,course,title,Educational Research and Evaluation Design A
1281,course,title,Educational Research and Evaluation Design B
1282,course,title,Educational Research and Evaluation Design C&#8212;Qualitative Methods
1283,course,title,Advanced Research and Evaluation Methods A&#8212;Quantitative Methods
1284,course,title,Advanced Research and Evaluation Methods B&#8212;Qualitative Methods
1285,course,title,Advanced Research and Evaluation Methods C&#8212;Quantitative Methods
1286,course,title,Research Practicum
1287,course,title,Leadership Research Practicum
1288,course,title,Qualifying Paper Preparation
1289,course,title,Advanced Leadership Research Practicum
1290,course,title,Colloquium on Educational Leadership
1291,course,title,Research Apprenticeship Course
1292,course,title,Introduction to Math Teaching
1293,course,title,Teaching Impacts of Technology
1294,course,title,Computational Thinking and Block-Based Programming
1295,course,title,Learn to Teach Java
1296,course,title,ASL-English Bilingual Education Practices
1297,course,title,Deaf Education Specialist Student Teaching Practicum
1298,course,title,Teaching the English Language Learner
1299,course,title,Bilingual Instructional Practices I
1300,course,title,Bilingual Instructional Practices II
1301,course,title,Advanced Mathematics Teaching Practices for Grades K&#8211;6
1302,course,title,Innovative Instructional Practices I
1303,course,title,Innovative Instructional Practices II
1304,course,title,Innovative Instructional Practices III
1305,course,title,World Language Teaching Practices
1306,course,title,Secondary English Teaching Practices
1307,course,title,Secondary Mathematics Teaching Practices
1308,course,title,Secondary Science Teaching Practices
1309,course,title,Language and Learning Instruction
1310,course,title,Explorations in Education
1311,course,title,Health Education
1312,course,title,Inclusive Educational Practices
1313,course,title,Elementary School Mathematics Content and Pedagogy
1314,course,title,Explorations in Secondary STEM Education
1315,course,title,Chancellor&#8217;s Associates Scholars Program First-year Student Introductory Course
1316,course,title,First-year Student Seminar in Education Studies
1317,course,title,Selected Topics in Environmental Studies
1318,course,title,Conservation Solutions
1319,course,title,Environmental Law
1320,course,title,Coastal Ecology
1321,course,title,Wilderness and Human Values
1322,course,title,Wilderness and Human Values Workshop
1323,course,title,Wilderness Training
1324,course,title,Environmental Issues: Natural Sciences
1325,course,title,Apprentice Teaching in Environmental Studies
1326,course,title,Environmental Studies First-year Seminar
1327,course,title,First Year Experience
1328,course,title,Transfer Seminar: The Research University
1329,course,title,Global Service Research Seminar
1330,course,title,Honors Project
1331,course,title,ERC Independent Studies
1332,course,title,Transfer Year Experience
1333,course,title,First-year Student Honors Seminar: International Themes
1334,course,title,Practicum in Math Tutoring
1335,course,title,Introduction to Environmental Systems
1336,course,title,Environmental Biology
1337,course,title,The Solid and Fluid Earth
1338,course,title,Environmental Challenges: Science and Solutions
1339,course,title,Senior Internship Project I
1340,course,title,Senior Internship Project II
1341,course,title,Environmental Systems Senior Seminar
1342,course,title,Senior Project
1343,course,title,Perspectives on Environmental Issues
1344,course,title,Introduction to Ethnic Studies: Land and Labor
